기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20211,11590,동작구,CS300006,소매(식품),43.0,43.0,2.3,1.0,0.0,0.0,0.0
20211,11590,동작구,CS300004,소매(전자제품),141.0,141.0,4.3,6.0,1.4,2.0,0.0
20211,11590,동작구,CS300003,소매(전자제품),170.0,170.0,0.6,1.0,0.6,1.0,0.0
20211,11590,동작구,CS300002,소매(생활),19.0,359.0,2.8,10.0,1.9,7.0,340.0
20211,11590,동작구,CS300001,소매(생활),330.0,343.0,3.8,13.0,3.5,12.0,13.0
20211,11590,동작구,CS200038,교육/학원,206.0,226.0,1.3,3.0,1.8,4.0,20.0
20211,11590,동작구,CS200037,스포츠/여가,187.0,188.0,1.1,2.0,2.7,5.0,1.0
20211,11590,동작구,CS200036,숙박업,21.0,21.0,4.8,1.0,0.0,0.0,0.0
20211,11590,동작구,CS200035,숙박업,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20211,11590,동작구,CS200034,숙박업,42.0,42.0,0.0,0.0,11.9,5.0,0.0
20211,11590,동작구,CS200033,부동산,1068.0,1068.0,3.1,33.0,1.9,20.0,0.0
20211,11590,동작구,CS200032,전자제품 관련 서비스,63.0,63.0,1.6,1.0,0.0,0.0,0.0
20211,11590,동작구,CS200030,미용,151.0,153.0,5.2,8.0,4.6,7.0,2.0
20211,11590,동작구,CS200029,미용,113.0,114.0,2.6,3.0,0.9,1.0,1.0
20211,11590,동작구,CS200028,미용,612.0,657.0,2.0,13.0,0.9,6.0,45.0
20211,11590,동작구,CS200027,차량 관련 서비스,12.0,12.0,8.3,1.0,8.3,1.0,0.0
20211,11590,동작구,CS200026,차량 관련 서비스,24.0,24.0,8.3,2.0,8.3,2.0,0.0
20211,11590,동작구,CS200025,차량 관련 서비스,94.0,107.0,1.9,2.0,0.9,1.0,13.0
20211,11590,동작구,CS200024,스포츠/여가,60.0,62.0,3.2,2.0,1.6,1.0,2.0
20211,11590,동작구,CS200021,스포츠/여가,39.0,40.0,2.5,1.0,5.0,2.0,1.0
20211,11590,동작구,CS200020,스포츠/여가,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20211,11590,동작구,CS200019,스포츠/여가,64.0,67.0,1.5,1.0,1.5,1.0,3.0
20211,11590,동작구,CS200018,스포츠/여가,3.0,3.0,33.3,1.0,66.7,2.0,0.0
20211,11590,동작구,CS200017,스포츠/여가,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20211,11590,동작구,CS200016,스포츠/여가,106.0,107.0,1.9,2.0,1.9,2.0,1.0
20211,11590,동작구,CS200009,반려동물,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20211,11590,동작구,CS200008,필수의료,133.0,133.0,1.5,2.0,1.5,2.0,0.0
20211,11590,동작구,CS200007,필수의료,182.0,182.0,0.5,1.0,0.5,1.0,0.0
20211,11590,동작구,CS200006,필수의료,278.0,280.0,2.5,7.0,0.7,2.0,2.0
20211,11590,동작구,CS200005,교육/학원,131.0,135.0,1.5,2.0,3.0,4.0,4.0
20211,11590,동작구,CS200004,교육/학원,10.0,11.0,0.0,0.0,9.1,1.0,1.0
20211,11590,동작구,CS200003,교육/학원,223.0,232.0,1.3,3.0,2.2,5.0,9.0
20211,11590,동작구,CS200002,교육/학원,114.0,128.0,6.3,8.0,3.9,5.0,14.0
20211,11590,동작구,CS200001,교육/학원,507.0,555.0,3.6,20.0,2.0,11.0,48.0
20211,11590,동작구,CS100010,카페 및 베이커리,412.0,581.0,5.0,29.0,4.0,23.0,169.0
20211,11590,동작구,CS100009,주점,251.0,294.0,1.0,3.0,4.4,13.0,43.0
20211,11590,동작구,CS100008,식당,308.0,398.0,3.0,12.0,2.5,10.0,90.0
20211,11590,동작구,CS100007,식당,98.0,250.0,3.6,9.0,3.6,9.0,152.0
20211,11590,동작구,CS100006,식당,97.0,207.0,7.2,15.0,1.9,4.0,110.0
20211,11590,동작구,CS100005,카페 및 베이커리,141.0,208.0,3.8,8.0,2.4,5.0,67.0
20211,11590,동작구,CS100004,식당,128.0,145.0,2.8,4.0,4.1,6.0,17.0
20211,11590,동작구,CS100003,식당,176.0,200.0,0.5,1.0,1.0,2.0,24.0
20211,11590,동작구,CS100002,식당,150.0,163.0,1.8,3.0,1.8,3.0,13.0
20211,11590,동작구,CS100001,식당,1699.0,1891.0,2.3,43.0,1.9,35.0,192.0
20211,11560,영등포구,CS300043,소매(전자제품),2108.0,2116.0,12.3,260.0,0.9,20.0,8.0
20211,11560,영등포구,CS300039,소매(운송),39.0,39.0,0.0,0.0,0.0,0.0,0.0
20211,11560,영등포구,CS300038,소매(운송),234.0,235.0,1.3,3.0,1.3,3.0,1.0
20211,11560,영등포구,CS300036,소매(가구),647.0,647.0,1.4,9.0,0.6,4.0,0.0
20211,11560,영등포구,CS300032,소매(전자제품),210.0,210.0,1.0,2.0,1.0,2.0,0.0
20211,11560,영등포구,CS300031,소매(가구),88.0,88.0,0.0,0.0,1.1,1.0,0.0
20211,11560,영등포구,CS300030,소매(가구),5.0,5.0,20.0,1.0,0.0,0.0,0.0
20211,11560,영등포구,CS300029,반려동물,64.0,64.0,4.7,3.0,3.1,2.0,0.0
20211,11560,영등포구,CS300026,소매(서적/문구),55.0,55.0,0.0,0.0,1.8,1.0,0.0
20211,11560,영등포구,CS300025,소매(운송),46.0,46.0,0.0,0.0,4.3,2.0,0.0
20211,11560,영등포구,CS300024,소매(스포츠),209.0,212.0,3.3,7.0,2.4,5.0,3.0
20211,11560,영등포구,CS300023,소매(미용),93.0,94.0,3.2,3.0,1.1,1.0,1.0
20211,11560,영등포구,CS300022,소매(미용),865.0,918.0,2.5,23.0,2.7,25.0,53.0
20211,11560,영등포구,CS300021,소매(서적/문구),208.0,228.0,3.1,7.0,2.2,5.0,20.0
20211,11560,영등포구,CS300020,소매(서적/문구),191.0,195.0,2.6,5.0,4.1,8.0,4.0
20211,11560,영등포구,CS300019,소매(의료),183.0,183.0,0.0,0.0,2.2,4.0,0.0
20211,11560,영등포구,CS300018,소매(의료),484.0,512.0,2.3,12.0,1.6,8.0,28.0
20211,11560,영등포구,CS300016,소매(안경),94.0,113.0,2.7,3.0,1.8,2.0,19.0
20211,11560,영등포구,CS300015,소매(의류),153.0,153.0,1.3,2.0,2.6,4.0,0.0
20211,11560,영등포구,CS300014,소매(의류),190.0,193.0,5.2,10.0,2.1,4.0,3.0
20211,11560,영등포구,CS300013,소매(의류),133.0,133.0,2.3,3.0,3.0,4.0,0.0
20211,11560,영등포구,CS300012,소매(의류),18.0,18.0,0.0,0.0,0.0,0.0,0.0
20211,11560,영등포구,CS300011,소매(의류),1335.0,1344.0,2.7,36.0,1.0,13.0,9.0
20211,11560,영등포구,CS300010,소매(식품),543.0,557.0,2.3,13.0,1.3,7.0,14.0
20211,11560,영등포구,CS300009,소매(식품),485.0,486.0,1.6,8.0,1.9,9.0,1.0
20211,11560,영등포구,CS300008,소매(식품),168.0,168.0,1.2,2.0,0.6,1.0,0.0
20211,11560,영등포구,CS300007,소매(식품),217.0,218.0,4.6,10.0,5.0,11.0,1.0
20211,11560,영등포구,CS300006,소매(식품),114.0,114.0,2.6,3.0,0.9,1.0,0.0
20211,11560,영등포구,CS300004,소매(전자제품),264.0,267.0,2.6,7.0,1.9,5.0,3.0
20211,11560,영등포구,CS300003,소매(전자제품),652.0,652.0,1.4,9.0,1.2,8.0,0.0
20211,11560,영등포구,CS300002,소매(생활),48.0,575.0,3.8,22.0,1.4,8.0,527.0
20211,11560,영등포구,CS300001,소매(생활),665.0,678.0,2.8,19.0,2.9,20.0,13.0
20211,11560,영등포구,CS200038,교육/학원,70.0,85.0,3.5,3.0,0.0,0.0,15.0
20211,11560,영등포구,CS200037,스포츠/여가,361.0,368.0,1.4,5.0,1.9,7.0,7.0
20211,11560,영등포구,CS200036,숙박업,37.0,37.0,5.4,2.0,0.0,0.0,0.0
20211,11560,영등포구,CS200035,숙박업,27.0,27.0,7.4,2.0,0.0,0.0,0.0
20211,11560,영등포구,CS200034,숙박업,224.0,224.0,2.2,5.0,3.1,7.0,0.0
20211,11560,영등포구,CS200033,부동산,1576.0,1576.0,3.3,52.0,1.1,18.0,0.0
20211,11560,영등포구,CS200032,전자제품 관련 서비스,103.0,103.0,1.0,1.0,1.9,2.0,0.0
20211,11560,영등포구,CS200030,미용,216.0,224.0,4.0,9.0,2.7,6.0,8.0
20211,11560,영등포구,CS200029,미용,129.0,131.0,4.6,6.0,2.3,3.0,2.0
20211,11560,영등포구,CS200028,미용,647.0,709.0,2.5,18.0,1.7,12.0,62.0
20211,11560,영등포구,CS200027,차량 관련 서비스,36.0,36.0,2.8,1.0,2.8,1.0,0.0
20211,11560,영등포구,CS200026,차량 관련 서비스,75.0,77.0,5.2,4.0,0.0,0.0,2.0
20211,11560,영등포구,CS200025,차량 관련 서비스,258.0,273.0,1.5,4.0,1.8,5.0,15.0
20211,11560,영등포구,CS200024,스포츠/여가,97.0,104.0,1.9,2.0,1.0,1.0,7.0
20211,11560,영등포구,CS200021,스포츠/여가,70.0,73.0,6.8,5.0,9.6,7.0,3.0
20211,11560,영등포구,CS200020,스포츠/여가,23.0,23.0,8.7,2.0,8.7,2.0,0.0
20211,11560,영등포구,CS200019,스포츠/여가,66.0,70.0,4.3,3.0,0.0,0.0,4.0
20211,11560,영등포구,CS200018,스포츠/여가,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20211,11560,영등포구,CS200017,스포츠/여가,85.0,90.0,5.6,5.0,2.2,2.0,5.0
20211,11560,영등포구,CS200016,스포츠/여가,183.0,187.0,3.2,6.0,1.1,2.0,4.0
20211,11560,영등포구,CS200009,반려동물,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20211,11560,영등포구,CS200008,필수의료,154.0,154.0,1.3,2.0,0.6,1.0,0.0
20211,11560,영등포구,CS200007,필수의료,241.0,241.0,0.8,2.0,1.2,3.0,0.0
20211,11560,영등포구,CS200006,필수의료,368.0,371.0,3.0,11.0,1.6,6.0,3.0
20211,11560,영등포구,CS200005,교육/학원,191.0,204.0,4.9,10.0,2.5,5.0,13.0
20211,11560,영등포구,CS200004,교육/학원,16.0,16.0,6.3,1.0,0.0,0.0,0.0
20211,11560,영등포구,CS200003,교육/학원,265.0,279.0,4.7,13.0,1.8,5.0,14.0
20211,11560,영등포구,CS200002,교육/학원,97.0,108.0,10.2,11.0,2.8,3.0,11.0
20211,11560,영등포구,CS200001,교육/학원,403.0,438.0,4.8,21.0,2.1,9.0,35.0
20211,11560,영등포구,CS100010,카페 및 베이커리,696.0,1041.0,6.0,62.0,4.2,44.0,345.0
20211,11560,영등포구,CS100009,주점,514.0,576.0,1.2,7.0,5.4,31.0,62.0
20211,11560,영등포구,CS100008,식당,591.0,699.0,3.7,26.0,2.9,20.0,108.0
20211,11560,영등포구,CS100007,식당,112.0,280.0,7.1,20.0,2.5,7.0,168.0
20211,11560,영등포구,CS100006,식당,122.0,243.0,6.6,16.0,5.3,13.0,121.0
20211,11560,영등포구,CS100005,카페 및 베이커리,151.0,249.0,7.2,18.0,3.2,8.0,98.0
20211,11560,영등포구,CS100004,식당,282.0,316.0,7.3,23.0,4.1,13.0,34.0
20211,11560,영등포구,CS100003,식당,287.0,331.0,6.0,20.0,2.1,7.0,44.0
20211,11560,영등포구,CS100002,식당,569.0,590.0,4.7,28.0,3.9,23.0,21.0
20211,11560,영등포구,CS100001,식당,3001.0,3338.0,3.2,107.0,2.4,81.0,337.0
20211,11545,금천구,CS300043,소매(전자제품),1994.0,2001.0,10.5,211.0,0.7,15.0,7.0
20211,11545,금천구,CS300039,소매(운송),13.0,13.0,7.7,1.0,0.0,0.0,0.0
20211,11545,금천구,CS300038,소매(운송),119.0,120.0,3.3,4.0,0.8,1.0,1.0
20211,11545,금천구,CS300036,소매(가구),773.0,773.0,2.2,17.0,0.4,3.0,0.0
20211,11545,금천구,CS300032,소매(전자제품),135.0,135.0,0.7,1.0,0.0,0.0,0.0
20211,11545,금천구,CS300031,소매(가구),88.0,88.0,3.4,3.0,0.0,0.0,0.0
20211,11545,금천구,CS300030,소매(가구),1.0,2.0,50.0,1.0,0.0,0.0,1.0
20211,11545,금천구,CS300029,반려동물,51.0,52.0,5.8,3.0,0.0,0.0,1.0
20211,11545,금천구,CS300026,소매(서적/문구),29.0,29.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS300025,소매(운송),22.0,22.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS300024,소매(스포츠),160.0,161.0,1.9,3.0,0.6,1.0,1.0
20211,11545,금천구,CS300023,소매(미용),45.0,45.0,4.4,2.0,0.0,0.0,0.0
20211,11545,금천구,CS300022,소매(미용),634.0,667.0,3.0,20.0,2.2,15.0,33.0
20211,11545,금천구,CS300021,소매(서적/문구),150.0,165.0,1.2,2.0,2.4,4.0,15.0
20211,11545,금천구,CS300020,소매(서적/문구),143.0,143.0,3.5,5.0,0.7,1.0,0.0
20211,11545,금천구,CS300019,소매(의료),98.0,98.0,3.1,3.0,1.0,1.0,0.0
20211,11545,금천구,CS300018,소매(의료),238.0,246.0,3.7,9.0,1.2,3.0,8.0
20211,11545,금천구,CS300016,소매(안경),32.0,43.0,2.3,1.0,7.0,3.0,11.0
20211,11545,금천구,CS300015,소매(의류),75.0,75.0,2.7,2.0,2.7,2.0,0.0
20211,11545,금천구,CS300014,소매(의류),115.0,118.0,1.7,2.0,3.4,4.0,3.0
20211,11545,금천구,CS300013,소매(의류),113.0,113.0,1.8,2.0,0.9,1.0,0.0
20211,11545,금천구,CS300012,소매(의류),9.0,9.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS300011,소매(의류),1244.0,1246.0,3.8,47.0,2.0,25.0,2.0
20211,11545,금천구,CS300010,소매(식품),274.0,274.0,5.1,14.0,2.2,6.0,0.0
20211,11545,금천구,CS300009,소매(식품),130.0,130.0,1.5,2.0,3.8,5.0,0.0
20211,11545,금천구,CS300008,소매(식품),109.0,109.0,4.6,5.0,0.9,1.0,0.0
20211,11545,금천구,CS300007,소매(식품),443.0,445.0,1.1,5.0,0.9,4.0,2.0
20211,11545,금천구,CS300006,소매(식품),58.0,58.0,1.7,1.0,3.4,2.0,0.0
20211,11545,금천구,CS300004,소매(전자제품),177.0,177.0,4.0,7.0,1.7,3.0,0.0
20211,11545,금천구,CS300003,소매(전자제품),608.0,608.0,3.1,19.0,0.5,3.0,0.0
20211,11545,금천구,CS300002,소매(생활),16.0,320.0,5.0,16.0,2.2,7.0,304.0
20211,11545,금천구,CS300001,소매(생활),369.0,378.0,2.4,9.0,2.4,9.0,9.0
20211,11545,금천구,CS200038,교육/학원,29.0,35.0,5.7,2.0,0.0,0.0,6.0
20211,11545,금천구,CS200037,스포츠/여가,199.0,203.0,2.5,5.0,3.0,6.0,4.0
20211,11545,금천구,CS200036,숙박업,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS200035,숙박업,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS200034,숙박업,78.0,78.0,2.6,2.0,3.8,3.0,0.0
20211,11545,금천구,CS200033,부동산,943.0,943.0,3.5,33.0,0.7,7.0,0.0
20211,11545,금천구,CS200032,전자제품 관련 서비스,91.0,91.0,5.5,5.0,1.1,1.0,0.0
20211,11545,금천구,CS200030,미용,81.0,81.0,2.5,2.0,2.5,2.0,0.0
20211,11545,금천구,CS200029,미용,83.0,86.0,4.7,4.0,1.2,1.0,3.0
20211,11545,금천구,CS200028,미용,452.0,485.0,2.9,14.0,1.0,5.0,33.0
20211,11545,금천구,CS200027,차량 관련 서비스,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS200026,차량 관련 서비스,40.0,42.0,7.1,3.0,0.0,0.0,2.0
20211,11545,금천구,CS200025,차량 관련 서비스,141.0,149.0,1.3,2.0,2.7,4.0,8.0
20211,11545,금천구,CS200024,스포츠/여가,45.0,50.0,2.0,1.0,2.0,1.0,5.0
20211,11545,금천구,CS200021,스포츠/여가,25.0,29.0,3.4,1.0,10.3,3.0,4.0
20211,11545,금천구,CS200020,스포츠/여가,13.0,13.0,0.0,0.0,7.7,1.0,0.0
20211,11545,금천구,CS200019,스포츠/여가,37.0,42.0,4.8,2.0,2.4,1.0,5.0
20211,11545,금천구,CS200018,스포츠/여가,7.0,7.0,14.3,1.0,0.0,0.0,0.0
20211,11545,금천구,CS200017,스포츠/여가,29.0,30.0,0.0,0.0,3.3,1.0,1.0
20211,11545,금천구,CS200016,스포츠/여가,95.0,96.0,5.2,5.0,6.3,6.0,1.0
20211,11545,금천구,CS200009,반려동물,15.0,16.0,0.0,0.0,0.0,0.0,1.0
20211,11545,금천구,CS200008,필수의료,74.0,74.0,0.0,0.0,1.4,1.0,0.0
20211,11545,금천구,CS200007,필수의료,106.0,106.0,0.0,0.0,2.8,3.0,0.0
20211,11545,금천구,CS200006,필수의료,165.0,166.0,2.4,4.0,0.6,1.0,1.0
20211,11545,금천구,CS200005,교육/학원,87.0,91.0,3.3,3.0,3.3,3.0,4.0
20211,11545,금천구,CS200004,교육/학원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20211,11545,금천구,CS200003,교육/학원,152.0,159.0,3.1,5.0,0.6,1.0,7.0
20211,11545,금천구,CS200002,교육/학원,41.0,49.0,4.1,2.0,2.0,1.0,8.0
20211,11545,금천구,CS200001,교육/학원,195.0,211.0,4.7,10.0,3.3,7.0,16.0
20211,11545,금천구,CS100010,카페 및 베이커리,276.0,459.0,5.0,23.0,3.9,18.0,183.0
20211,11545,금천구,CS100009,주점,244.0,273.0,1.8,5.0,4.8,13.0,29.0
20211,11545,금천구,CS100008,식당,240.0,321.0,5.0,16.0,1.2,4.0,81.0
20211,11545,금천구,CS100007,식당,69.0,178.0,2.2,4.0,2.8,5.0,109.0
20211,11545,금천구,CS100006,식당,64.0,126.0,7.1,9.0,1.6,2.0,62.0
20211,11545,금천구,CS100005,카페 및 베이커리,61.0,97.0,3.1,3.0,1.0,1.0,36.0
20211,11545,금천구,CS100004,식당,80.0,95.0,10.5,10.0,2.1,2.0,15.0
20211,11545,금천구,CS100003,식당,77.0,100.0,5.0,5.0,5.0,5.0,23.0
20211,11545,금천구,CS100002,식당,167.0,178.0,3.4,6.0,3.9,7.0,11.0
20211,11545,금천구,CS100001,식당,1547.0,1757.0,3.1,54.0,2.2,38.0,210.0
20211,11530,구로구,CS300043,소매(전자제품),1947.0,1954.0,15.0,294.0,0.9,18.0,7.0
20211,11530,구로구,CS300039,소매(운송),22.0,22.0,4.5,1.0,0.0,0.0,0.0
20211,11530,구로구,CS300038,소매(운송),132.0,133.0,2.3,3.0,0.0,0.0,1.0
20211,11530,구로구,CS300036,소매(가구),2655.0,2656.0,0.8,22.0,0.6,15.0,1.0
20211,11530,구로구,CS300032,소매(전자제품),243.0,245.0,1.2,3.0,1.6,4.0,2.0
20211,11530,구로구,CS300031,소매(가구),111.0,111.0,0.9,1.0,0.9,1.0,0.0
20211,11530,구로구,CS300030,소매(가구),5.0,5.0,0.0,0.0,0.0,0.0,0.0
20211,11530,구로구,CS300029,반려동물,46.0,46.0,4.3,2.0,0.0,0.0,0.0
20211,11530,구로구,CS300026,소매(서적/문구),38.0,41.0,0.0,0.0,2.4,1.0,3.0
20211,11530,구로구,CS300025,소매(운송),35.0,35.0,2.9,1.0,2.9,1.0,0.0
20211,11530,구로구,CS300024,소매(스포츠),104.0,105.0,1.9,2.0,2.9,3.0,1.0
20211,11530,구로구,CS300023,소매(미용),93.0,94.0,4.3,4.0,0.0,0.0,1.0
20211,11530,구로구,CS300022,소매(미용),664.0,703.0,2.8,20.0,2.7,19.0,39.0
20211,11530,구로구,CS300021,소매(서적/문구),148.0,166.0,0.0,0.0,0.6,1.0,18.0
20211,11530,구로구,CS300020,소매(서적/문구),143.0,147.0,3.4,5.0,0.7,1.0,4.0
20211,11530,구로구,CS300019,소매(의료),106.0,106.0,1.9,2.0,0.0,0.0,0.0
20211,11530,구로구,CS300018,소매(의료),299.0,319.0,2.8,9.0,1.9,6.0,20.0
20211,11530,구로구,CS300016,소매(안경),58.0,79.0,0.0,0.0,1.3,1.0,21.0
20211,11530,구로구,CS300015,소매(의류),71.0,72.0,1.4,1.0,1.4,1.0,1.0
20211,11530,구로구,CS300014,소매(의류),123.0,124.0,4.0,5.0,1.6,2.0,1.0
20211,11530,구로구,CS300013,소매(의류),143.0,144.0,2.8,4.0,3.5,5.0,1.0
20211,11530,구로구,CS300012,소매(의류),18.0,18.0,0.0,0.0,0.0,0.0,0.0
20211,11530,구로구,CS300011,소매(의류),906.0,911.0,3.0,27.0,2.3,21.0,5.0
20211,11530,구로구,CS300010,소매(식품),336.0,346.0,3.5,12.0,2.3,8.0,10.0
20211,11530,구로구,CS300009,소매(식품),185.0,186.0,4.3,8.0,2.7,5.0,1.0
20211,11530,구로구,CS300008,소매(식품),110.0,110.0,4.5,5.0,0.0,0.0,0.0
20211,11530,구로구,CS300007,소매(식품),199.0,199.0,2.5,5.0,3.0,6.0,0.0
20211,11530,구로구,CS300006,소매(식품),68.0,68.0,2.9,2.0,4.4,3.0,0.0
20211,11530,구로구,CS300004,소매(전자제품),433.0,433.0,1.8,8.0,2.1,9.0,0.0
20211,11530,구로구,CS300003,소매(전자제품),585.0,585.0,1.9,11.0,1.2,7.0,0.0
20211,11530,구로구,CS300002,소매(생활),24.0,390.0,3.1,12.0,2.3,9.0,366.0
20211,11530,구로구,CS300001,소매(생활),532.0,546.0,2.7,15.0,2.6,14.0,14.0
20211,11530,구로구,CS200038,교육/학원,58.0,64.0,6.3,4.0,4.7,3.0,6.0
20211,11530,구로구,CS200037,스포츠/여가,295.0,302.0,0.3,1.0,1.3,4.0,7.0
20211,11530,구로구,CS200036,숙박업,21.0,21.0,4.8,1.0,0.0,0.0,0.0
20211,11530,구로구,CS200035,숙박업,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20211,11530,구로구,CS200034,숙박업,112.0,112.0,1.8,2.0,4.5,5.0,0.0
20211,11530,구로구,CS200033,부동산,1048.0,1048.0,3.0,31.0,1.4,15.0,0.0
20211,11530,구로구,CS200032,전자제품 관련 서비스,124.0,124.0,3.2,4.0,0.0,0.0,0.0
20211,11530,구로구,CS200030,미용,181.0,187.0,7.0,13.0,5.3,10.0,6.0
20211,11530,구로구,CS200029,미용,134.0,139.0,6.5,9.0,0.7,1.0,5.0
20211,11530,구로구,CS200028,미용,666.0,719.0,1.7,12.0,1.7,12.0,53.0
20211,11530,구로구,CS200027,차량 관련 서비스,22.0,22.0,4.5,1.0,0.0,0.0,0.0
20211,11530,구로구,CS200026,차량 관련 서비스,71.0,71.0,5.6,4.0,0.0,0.0,0.0
20211,11530,구로구,CS200025,차량 관련 서비스,152.0,162.0,3.7,6.0,1.2,2.0,10.0
20211,11530,구로구,CS200024,스포츠/여가,78.0,84.0,0.0,0.0,1.2,1.0,6.0
20211,11530,구로구,CS200021,스포츠/여가,49.0,50.0,2.0,1.0,12.0,6.0,1.0
20211,11530,구로구,CS200020,스포츠/여가,14.0,14.0,14.3,2.0,7.1,1.0,0.0
20211,11530,구로구,CS200019,스포츠/여가,56.0,60.0,1.7,1.0,8.3,5.0,4.0
20211,11530,구로구,CS200018,스포츠/여가,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20211,11530,구로구,CS200017,스포츠/여가,70.0,73.0,2.7,2.0,0.0,0.0,3.0
20211,11530,구로구,CS200016,스포츠/여가,144.0,144.0,3.5,5.0,4.2,6.0,0.0
20211,11530,구로구,CS200009,반려동물,29.0,30.0,0.0,0.0,0.0,0.0,1.0
20211,11530,구로구,CS200008,필수의료,114.0,114.0,2.6,3.0,0.9,1.0,0.0
20211,11530,구로구,CS200007,필수의료,175.0,175.0,1.1,2.0,0.0,0.0,0.0
20211,11530,구로구,CS200006,필수의료,272.0,274.0,1.1,3.0,0.0,0.0,2.0
20211,11530,구로구,CS200005,교육/학원,160.0,164.0,6.1,10.0,4.3,7.0,4.0
20211,11530,구로구,CS200004,교육/학원,17.0,17.0,5.9,1.0,0.0,0.0,0.0
20211,11530,구로구,CS200003,교육/학원,255.0,266.0,1.9,5.0,1.5,4.0,11.0
20211,11530,구로구,CS200002,교육/학원,92.0,103.0,2.9,3.0,2.9,3.0,11.0
20211,11530,구로구,CS200001,교육/학원,395.0,448.0,3.1,14.0,1.1,5.0,53.0
20211,11530,구로구,CS100010,카페 및 베이커리,320.0,512.0,4.3,22.0,1.8,9.0,192.0
20211,11530,구로구,CS100009,주점,372.0,427.0,2.1,9.0,3.7,16.0,55.0
20211,11530,구로구,CS100008,식당,341.0,456.0,4.6,21.0,3.7,17.0,115.0
20211,11530,구로구,CS100007,식당,102.0,269.0,4.1,11.0,2.6,7.0,167.0
20211,11530,구로구,CS100006,식당,86.0,180.0,2.8,5.0,6.7,12.0,94.0
20211,11530,구로구,CS100005,카페 및 베이커리,89.0,155.0,4.5,7.0,7.1,11.0,66.0
20211,11530,구로구,CS100004,식당,105.0,127.0,3.9,5.0,1.6,2.0,22.0
20211,11530,구로구,CS100003,식당,142.0,165.0,3.6,6.0,1.8,3.0,23.0
20211,11530,구로구,CS100002,식당,334.0,351.0,1.4,5.0,2.3,8.0,17.0
20211,11530,구로구,CS100001,식당,1973.0,2246.0,1.9,43.0,0.8,17.0,273.0
20211,11500,강서구,CS300043,소매(전자제품),2936.0,2939.0,12.3,362.0,0.6,18.0,3.0
20211,11500,강서구,CS300039,소매(운송),20.0,20.0,5.0,1.0,0.0,0.0,0.0
20211,11500,강서구,CS300038,소매(운송),168.0,168.0,0.6,1.0,1.2,2.0,0.0
20211,11500,강서구,CS300036,소매(가구),266.0,266.0,3.0,8.0,1.1,3.0,0.0
20211,11500,강서구,CS300032,소매(전자제품),158.0,158.0,2.5,4.0,0.6,1.0,0.0
20211,11500,강서구,CS300031,소매(가구),156.0,156.0,1.3,2.0,0.6,1.0,0.0
20211,11500,강서구,CS300030,소매(가구),1.0,1.0,0.0,0.0,0.0,0.0,0.0
20211,11500,강서구,CS300029,반려동물,106.0,109.0,5.5,6.0,1.8,2.0,3.0
20211,11500,강서구,CS300026,소매(서적/문구),56.0,56.0,5.4,3.0,0.0,0.0,0.0
20211,11500,강서구,CS300025,소매(운송),42.0,42.0,2.4,1.0,0.0,0.0,0.0
20211,11500,강서구,CS300024,소매(스포츠),163.0,163.0,5.5,9.0,3.7,6.0,0.0
20211,11500,강서구,CS300023,소매(미용),64.0,64.0,6.3,4.0,6.3,4.0,0.0
20211,11500,강서구,CS300022,소매(미용),835.0,891.0,3.4,30.0,3.7,33.0,56.0
20211,11500,강서구,CS300021,소매(서적/문구),206.0,226.0,1.3,3.0,2.2,5.0,20.0
20211,11500,강서구,CS300020,소매(서적/문구),180.0,187.0,2.1,4.0,1.6,3.0,7.0
20211,11500,강서구,CS300019,소매(의료),148.0,149.0,6.7,10.0,2.0,3.0,1.0
20211,11500,강서구,CS300018,소매(의료),404.0,430.0,3.7,16.0,1.2,5.0,26.0
20211,11500,강서구,CS300016,소매(안경),87.0,109.0,0.9,1.0,2.8,3.0,22.0
20211,11500,강서구,CS300015,소매(의류),113.0,114.0,3.5,4.0,1.8,2.0,1.0
20211,11500,강서구,CS300014,소매(의류),123.0,126.0,0.8,1.0,2.4,3.0,3.0
20211,11500,강서구,CS300013,소매(의류),152.0,153.0,3.3,5.0,0.7,1.0,1.0
20211,11500,강서구,CS300012,소매(의류),12.0,12.0,0.0,0.0,0.0,0.0,0.0
20211,11500,강서구,CS300011,소매(의류),1273.0,1280.0,2.7,35.0,2.8,36.0,7.0
